"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",0.00019,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",0.000192739,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",0.000193653,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",0.000194758,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",0.000195963,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",0.00019783,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",0.000199763,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",0.000201753,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",0.0002038,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",0.000205856,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2027",0.000207972,
"CAN","CROPYIELD","MAIZE","THND_HA","A","1990",1029.8,
"CAN","CROPYIELD","MAIZE","THND_HA","A","1991",1104.804,
"CAN","CROPYIELD","MAIZE","THND_HA","A","1992",857.7,
"CAN","CROPYIELD","MAIZE","THND_HA","A","1993",1012.3,
"CAN","CROPYIELD","MAIZE","THND_HA","A","1994",973.2,
"CAN","CROPYIELD","MAIZE","THND_HA","A","1995",1003.5,
"CAN","CROPYIELD","MAIZE","THND_HA","A","1996",1090.4,
"CAN","CROPYIELD","MAIZE","THND_HA","A","1997",1045.1,
"CAN","CROPYIELD","MAIZE","THND_HA","A","1998",1118.3,
"CAN","CROPYIELD","MAIZE","THND_HA","A","1999",1148.8,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2000",1106.5,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2001",1267.5,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2002",1283.2,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2003",1226.1,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2004",1072.3,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2005",1084.7,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2006",1060.9,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2007",1368.7,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2008",1172.9,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2009",1167.1,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2010",1235.1,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2011",1271.8,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2012",1417.9,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2013",1480.4,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2014",1226.6,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2015",1311.7,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2016",1324.8,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2017",1406,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2018",1449.999987489,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2019",1444.716779539,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2020",1448.869704711,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2021",1452.172146534,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2022",1454.405089289,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2023",1455.526072221,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2024",1453.62803503,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2025",1453.840214738,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2026",1453.080160529,
"CAN","CROPYIELD","MAIZE","THND_HA","A","2027",1457.371015019,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",5.000100003,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",4.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",5.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",5.000100002,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",5.000100002,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",6.000100003,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",8.000100005,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",8.000100006,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",4.000100001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",1.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",4.000100004,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",4.000100004,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",16.000100047,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",16.000100047,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",16.000100047,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",16.000100047,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",16.000100047,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",16.000100047,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",10.000100024,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",10.000100024,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",10.000100024,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",3.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",4.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",4.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",4.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",5.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",5.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",5.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",5.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",5.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",5.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",5.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",5.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",5.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",5.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",5.0001,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2027",5.0001,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",0.00019,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",0.000192991,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",0.000194823,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",0.000196382,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",0.000198121,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",0.000200158,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",0.000202094,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",0.000203968,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",0.000205829,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",0.000207693,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2027",0.00020961,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","1990",2100.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","1991",2180.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","1992",2225.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","1993",2500.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","1994",1850.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","1995",1900.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","1996",2000.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","1997",2080.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","1998",2300.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","1999",2297.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2000",2300.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2001",2200.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2002",2100.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2003",2800.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2004",3000.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2005",4200.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2006",3811.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2007",3535.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2008",4274.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2009",4250.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2010",4310.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2011",4200.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2012",4600.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2013",5900.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2014",5950.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2015",6400.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2016",6400.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2017",5900.0001,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2018",6342.062248548,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2019",6542.291790165,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2020",6741.033931126,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2021",6967.327528821,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2022",7157.509692055,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2023",7296.705470575,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2024",7405.841967094,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2025",7486.907154771,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2026",7561.332395821,
"TUR","CROPYIELD","MAIZE","THND_TONNE","A","2027",7639.156127295,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1990",3.535449943,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1991",3.463348135,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1992",3.882587882,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1993",3.205945821,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1994",4.100436937,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1995",3.800805457,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1996",4.137277605,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1997",4.169824913,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1998",4.379771853,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","1999",4.355283841,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2000",4.270692447,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2001",4.423079582,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2002",4.373271686,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2003",4.371444777,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2004",4.949763813,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2005",4.872621271,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2006",4.790382885,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2007",4.952269395,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2008",5.096398796,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2009",5.101115724,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2010",5.181559076,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2011",5.221733255,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2012",4.945453566,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2013",5.540422752,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2014",5.698073193,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2015",5.624012661,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2016",5.778238624,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2017",5.830611167,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2018",5.792226358,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2019",5.837941029,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2020",5.900087964,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2021",5.955930858,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2022",6.023903578,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2023",6.07426492,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2024",6.136082463,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2025",6.187850057,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2026",6.245804453,
"WLD","CROPYIELD","MAIZE","TONNE_HA","A","2027",6.309884632,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1990",8.148514748,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1991",8.359999657,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1992",8.514019013,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1993",8.481132507,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1994",8.923809052,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1995",9.057692528,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1996",9.414141655,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1997",8.233644486,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1998",9.430000305,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","1999",8.547945023,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2000",9.449275017,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2001",9.373494148,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2002",10.620689392,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2003",10.818181992,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2004",11.100840569,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2005",11.253731728,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2006",11.145161629,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2007",8.912698746,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2008",10.111110687,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2009",10.515625,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2010",11.08571434,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2011",12.003338814,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2012",13.572727203,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2013",14.330188751,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2014",12.891304016,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2015",13.042372704,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2016",12.623656273,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2017",11.242105484,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2018",12.581530446,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2019",12.810958032,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2020",13.017085973,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2021",13.222081883,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2022",13.432854489,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2023",13.631047926,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2024",13.822450262,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2025",14.012012496,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2026",14.209018668,
"CHL","CROPYIELD","MAIZE","TONNE_HA","A","2027",14.410970173,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","1990",0.00009,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","1991",101,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","1992",97,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","1993",120,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","1994",132,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","1995",121,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","1996",110,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","1997",129,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","1998",129,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","1999",124,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2000",140,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2001",158,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2002",130,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2003",130,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2004",130,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2005",130,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2006",130,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2007",130,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2008",130,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2009",130,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2010",130,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2011",130,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2012",130,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2013",130,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2014",120,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2015",110,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2016",90,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2017",90,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2018",92.000193441,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2019",93.245153469,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2020",94.29110106,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2021",94.354865181,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2022",94.561845352,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2023",94.746961763,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2024",94.941643692,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2025",95.144428593,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2026",95.308158791,
"VNM","CROPYIELD","SOYBEAN","THND_HA","A","2027",95.47749806,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","1990",5400.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","1991",7685.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","1992",10701.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","1993",10901.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","1994",10360.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","1995",11404.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","1996",10518.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","1997",15537.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","1998",19361.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","1999",13504.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2000",16781.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2001",15359.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2002",14712.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2003",15045.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2004",14951.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2005",20483.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2006",14446.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2007",21755.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2008",22017.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2009",13121.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2010",22677.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2011",23800.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2012",21197.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2013",32100.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2014",33000.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2015",33800.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2016",39790.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2017",37000.0001,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2018",38860.450353167,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2019",39500.369102876,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2020",40228.406709917,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2021",41224.389104942,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2022",42306.926687498,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2023",43244.271488598,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2024",44158.078033514,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2025",44915.507649683,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2026",45795.666229542,
"ARG","CROPYIELD","MAIZE","THND_TONNE","A","2027",46730.989047433,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1990",1.581986657,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1991",1.692017106,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1992",2.464274194,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1993",2.191352615,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1994",2.289590528,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1995",2.634924094,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1996",2.132305253,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1997",2.899076111,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1998",2.446446281,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","1999",2.563126093,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2000",2.760119556,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2001",3.39635775,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2002",3.048087524,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2003",3.729798565,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2004",3.385562667,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2005",3.040609577,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2006",3.382686662,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2007",3.751248462,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2008",4.085854739,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2009",3.71488652,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2010",4.374561061,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2011",4.246622896,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2012",5.011668776,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2013",5.258079258,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2014",5.176127527,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2015",5.535830196,
"BRA","CROPYIELD","MAIZE","TONNE_HA","A","2016",4.200042485,
